parlamentar,partido,uf_partido,sessao,fase,data,hora,publicacao,link_discurso,sumario
Alice Portugal,PCdoB,BA,156.2022,BREVES COMUNICAÇÕES,23/11/2022,14h08,DCD24/11/2022 PAG. 29,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=156.2022&nuQuarto=2702291&nuOrador=1&nuInsercao=1&dtHorarioQuarto=14%3A08&sgFaseSessao=BC&Data=23%2F11%2F2022&txApelido=Alice+Portugal&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=14%3A08,"Realização da campanha 21 Dias de Ativismo pelo Fim da Violência Contra a Mulher. Combate à violência contra as mulheres no País. Concessão de igualdade entre homens e mulheres no mercado de trabalho. Não execução dos recursos orçamentários destinados à Secretaria Nacional de Políticas para as Mulheres. Protesto contra a não expansão das Casas da Mulher Brasileira. Regozijo com o desempenho da Secretária de Políticas Públicas para as Mulheres do Estado da Bahia, Julieta Palmeira."
Evair Vieira de Melo,PP,ES,156.2022,BREVES COMUNICAÇÕES,23/11/2022,14h04,DCD24/11/2022 PAG. 28,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=156.2022&nuQuarto=2702290&nuOrador=1&nuInsercao=1&dtHorarioQuarto=14%3A04&sgFaseSessao=BC&Data=23%2F11%2F2022&txApelido=Evair+Vieira+de+Melo&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=14%3A04,"Indignação com intromissões do Presidente do Tribunal Superior Eleitoral, Ministro Alexandre de Moraes, no processo eleitoral brasileiro a favor do então candidato à sucessão presidencial, Luiz Inácio Lula da Silva, e contra a campanha do Presidente Jair Bolsonaro à reeleição."
Pedro Lupion,PP,PR,156.2022,BREVES COMUNICAÇÕES,23/11/2022,14h00,DCD24/11/2022 PAG. 27,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=156.2022&nuQuarto=2702285&nuOrador=1&nuInsercao=1&dtHorarioQuarto=14%3A00&sgFaseSessao=BC&Data=23%2F11%2F2022&txApelido=Pedro+Lupion&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=14%3A00,"Insegurança do orador quanto ao levantamento de questões no plenário e nas redes sociais, tendo em vista à censura imposta aos Parlamentares por membros do Supremo Tribunal Federal e do Tribunal Superior Eleitoral, especialmente por parte do Ministro Alexandre de Moraes."
Márcio Jerry,PCdoB,MA,156.2022,BREVES COMUNICAÇÕES,23/11/2022,14h00,DCD24/11/2022 PAG. 26,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=156.2022&nuQuarto=2702283&nuOrador=1&nuInsercao=1&dtHorarioQuarto=14%3A00&sgFaseSessao=BC&Data=23%2F11%2F2022&txApelido=M%C3%A1rcio+Jerry&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=14%3A00,Não comparecimento do Presidente Jair Bolsonaro ao Palácio Planalto para a sua rotina de trabalho. Estímulo do Presidente da República à promoção de atos golpistas e antidemocráticos. Indignação com o corte de recursos federais destinados ao fornecimento de água às populações atingidas pela seca na Região Nordeste. Importância da ação conjunta entre os entes federados para enfrentamento à nova variante da Covid-19.
Vinicius Carvalho,REPUBLICANOS,SP,156.2022,ENCERRAMENTO,23/11/2022,13h55,DCD24/11/2022 PAG. 153,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=156.2022&nuQuarto=2703045&nuOrador=1&nuInsercao=1&dtHorarioQuarto=13%3A55&sgFaseSessao=EN&Data=23%2F11%2F2022&txApelido=Vinicius+Carvalho&txFaseSessao=Encerramento&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=13%3A55,Combate ao racismo no Brasil dentro do ambiente de trabalho.
Rubens Pereira Júnior,PT,MA,156.2022,ENCERRAMENTO,23/11/2022,13h55,DCD24/11/2022 PAG. 155,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=156.2022&nuQuarto=2703048&nuOrador=1&nuInsercao=1&dtHorarioQuarto=13%3A55&sgFaseSessao=EN&Data=23%2F11%2F2022&txApelido=Rubens+Pereira+J%C3%BAnior&txFaseSessao=Encerramento&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=13%3A55,Regozijo do orador com a outorga do título ouro do Programa Nacional de Transparência Pública (PNTP) ao Portal da Transparência do Estado do Maranhão.
Luiz Lima,PL,RJ,156.2022,ENCERRAMENTO,23/11/2022,13h55,DCD24/11/2022 PAG. 155,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=156.2022&nuQuarto=2703047&nuOrador=1&nuInsercao=1&dtHorarioQuarto=13%3A55&sgFaseSessao=EN&Data=23%2F11%2F2022&txApelido=Luiz+Lima&txFaseSessao=Encerramento&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=13%3A55,"Entrega, pela Comissão do Esporte, dos certificados e medalhas do 5º Concurso de Artigos Científicos."
Carmen Zanotto,CIDADANIA,SC,156.2022,ENCERRAMENTO,23/11/2022,13h55,DCD24/11/2022 PAG. 156,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=156.2022&nuQuarto=2703049&nuOrador=1&nuInsercao=1&dtHorarioQuarto=13%3A55&sgFaseSessao=EN&Data=23%2F11%2F2022&txApelido=Carmen+Zanotto&txFaseSessao=Encerramento&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=13%3A55,"Transcurso do 256º aniversário de fundação do Município de Lages, Estado de Santa Catarina. Concessão à municipalidade do título de Capital Nacional do Turismo Rural. Realização anualmente em Lages da Festa Nacional do Pinhão."
Capitão Alberto Neto,PL,AM,156.2022,ENCERRAMENTO,23/11/2022,13h55,DCD24/11/2022 PAG. 157,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=156.2022&nuQuarto=2703050&nuOrador=1&nuInsercao=1&dtHorarioQuarto=13%3A55&sgFaseSessao=EN&Data=23%2F11%2F2022&txApelido=Capit%C3%A3o+Alberto+Neto&txFaseSessao=Encerramento&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=13%3A55,Contrariedade à utilização do voto como instrumento de barganha. Defesa da participação de jovens e idosos no processo eleitoral.
Bozzella,UNIÃO,SP,156.2022,ENCERRAMENTO,23/11/2022,13h55,DCD24/11/2022 PAG. 153,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=156.2022&nuQuarto=2703046&nuOrador=1&nuInsercao=1&dtHorarioQuarto=13%3A55&sgFaseSessao=EN&Data=23%2F11%2F2022&txApelido=Bozzella&txFaseSessao=Encerramento&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=13%3A55,Vigor da democracia brasileira. Participação ativa dos eleitores brasileiros no último pleito eleitoral. Grande polarização e disseminação de notícias falsas nas eleições nacionais. Apresentação de requerimento para registro de voto de louvor ao Ministro Alexandre de Moraes em razão de seu notável trabalho à frente do Tribunal Superior Eleitoral nas eleições de 2022.
Luiz Lima,PL,RJ,156.2022,BREVES COMUNICAÇÕES,23/11/2022,13h52,DCD24/11/2022 PAG. 24,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=156.2022&nuQuarto=2702280&nuOrador=1&nuInsercao=1&dtHorarioQuarto=13%3A52&sgFaseSessao=BC&Data=23%2F11%2F2022&txApelido=Luiz+Lima&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=13%3A52,Desencontros da equipe de transição do novo governo. Críticas do PT ao agronegócio brasileiro. Falta de transparência do processo eleitoral brasileiro. Denúncia de compra de votos nas recentes eleições realizadas no País. Repúdio à atuação do Supremo Tribunal Federal.
Carmen Zanotto,CIDADANIA,SC,154.2022,ORDEM DO DIA,22/11/2022,21h36,DCD23/11/2022 PAG. 179,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=154.2022&nuQuarto=2700305&nuOrador=1&nuInsercao=1&dtHorarioQuarto=21%3A36&sgFaseSessao=OD&Data=22%2F11%2F2022&txApelido=Carmen+Zanotto&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=21%3A36,"Transcurso do 256º aniversário de fundação do Município de Lages, Estado de Santa Catarina."
Glauber Braga,PSOL,RJ,154.2022,ORDEM DO DIA,22/11/2022,21h32,DCD23/11/2022 PAG. 175,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=154.2022&nuQuarto=2700302&nuOrador=1&nuInsercao=1&dtHorarioQuarto=21%3A32&sgFaseSessao=OD&Data=22%2F11%2F2022&txApelido=Glauber+Braga&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=21%3A32,"Pedido à Presidência de continuidade da votação da Emenda de Comissão nº 16, apresentada à Medida Provisória nº 1.132, de 2022, acerca do percentual máximo aplicado para a contratação de operações de crédito com desconto automático em folha de pagamento; sobre alteração da Lei nº 14.431, de 2022 e sobre revogação de dispositivos da Lei nº 8.112, de 1990."
Hildo Rocha,MDB,MA,154.2022,ORDEM DO DIA,22/11/2022,21h28,DCD23/11/2022 PAG. 175,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=154.2022&nuQuarto=2700278&nuOrador=1&nuInsercao=1&dtHorarioQuarto=21%3A28&sgFaseSessao=OD&Data=22%2F11%2F2022&txApelido=Hildo+Rocha&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=21%3A28,"Orientação de bancada na votação do requerimento de destaque para votação em separado da Emenda de Comissão nº 16 apresentada à Medida Provisória nº 1.132, de 2022, acerca do percentual máximo aplicado para a contratação de operações de crédito com desconto automático em folha de pagamento; sobre alteração da Lei nº 14.431, de 2022 e sobre revogação de dispositivos da Lei nº 8.112, de 1990."
Afonso Florence,PT,BA,154.2022,ORDEM DO DIA,22/11/2022,21h28,DCD23/11/2022 PAG. 174,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=154.2022&nuQuarto=2700276&nuOrador=1&nuInsercao=1&dtHorarioQuarto=21%3A28&sgFaseSessao=OD&Data=22%2F11%2F2022&txApelido=Afonso+Florence&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=21%3A28,"Orientação de bancada na votação do requerimento de destaque para votação em separado da Emenda de Comissão nº 16 apresentada à Medida Provisória nº 1.132, de 2022, acerca do percentual máximo aplicado para a contratação de operações de crédito com desconto automático em folha de pagamento; sobre alteração da Lei nº 14.431, de 2022 e sobre revogação de dispositivos da Lei nº 8.112, de 1990. Imperiosidade da aprovação da chamada PEC do Bolsa Família."
Glauber Braga,PSOL,RJ,154.2022,ORDEM DO DIA,22/11/2022,21h24,DCD23/11/2022 PAG. 173,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=154.2022&nuQuarto=2700263&nuOrador=1&nuInsercao=1&dtHorarioQuarto=21%3A24&sgFaseSessao=OD&Data=22%2F11%2F2022&txApelido=Glauber+Braga&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=21%3A24,"Orientação de bancada na votação do requerimento de destaque para votação em separado da Emenda de Comissão nº 16 apresentada à Medida Provisória nº 1.132, de 2022, acerca do percentual máximo aplicado para a contratação de operações de crédito com desconto automático em folha de pagamento; sobre alteração da Lei nº 14.431, de 2022 e sobre revogação de dispositivos da Lei nº 8.112, de 1990. Solicitação à Presidência de realização de votação nominal do requerimento."
Capitão Alberto Neto,PL,AM,154.2022,ORDEM DO DIA,22/11/2022,21h24,DCD23/11/2022 PAG. 172,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=154.2022&nuQuarto=2700262&nuOrador=1&nuInsercao=1&dtHorarioQuarto=21%3A24&sgFaseSessao=OD&Data=22%2F11%2F2022&txApelido=Capit%C3%A3o+Alberto+Neto&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=21%3A24,"Encaminhamento da votação do requerimento de destaque para votação em separado da Emenda de Comissão nº 16 apresentada à Medida Provisória nº 1.132, de 2022, acerca do percentual máximo aplicado para a contratação de operações de crédito com desconto automático em folha de pagamento; sobre alteração da Lei nº 14.431, de 2022 e sobre revogação de dispositivos da Lei nº 8.112, de 1990."
Jerônimo Goergen,PP,RS,154.2022,ORDEM DO DIA,22/11/2022,21h20,DCD23/11/2022 PAG. 171,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=154.2022&nuQuarto=2700259&nuOrador=1&nuInsercao=1&dtHorarioQuarto=21%3A20&sgFaseSessao=OD&Data=22%2F11%2F2022&txApelido=Jer%C3%B4nimo+Goergen&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=21%3A20,"Encaminhamento da votação do requerimento de destaque para votação em separado da Emenda de Comissão nº 16 apresentada à Medida Provisória nº 1.132, de 2022, acerca do percentual máximo aplicado para a contratação de operações de crédito com desconto automático em folha de pagamento; sobre alteração da Lei nº 14.431, de 2022 e sobre revogação de dispositivos da Lei nº 8.112, de 1990."
Glauber Braga,PSOL,RJ,154.2022,ORDEM DO DIA,22/11/2022,21h20,DCD23/11/2022 PAG. 170,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=154.2022&nuQuarto=2700255&nuOrador=1&nuInsercao=1&dtHorarioQuarto=21%3A20&sgFaseSessao=OD&Data=22%2F11%2F2022&txApelido=Glauber+Braga&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=21%3A20,"Orientação de bancada na votação do requerimento de destaque para votação em separado da Emenda de Comissão nº 7 apresentada à Medida Provisória nº 1.132, de 2022, acerca do percentual máximo aplicado para a contratação de operações de crédito com desconto automático em folha de pagamento; sobre alteração da Lei nº 14.431, de 2022 e sobre revogação de dispositivos da Lei nº 8.112, de 1990."
Capitão Alberto Neto,PL,AM,154.2022,ORDEM DO DIA,22/11/2022,21h16,DCD23/11/2022 PAG. 169,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=154.2022&nuQuarto=2700231&nuOrador=1&nuInsercao=1&dtHorarioQuarto=21%3A16&sgFaseSessao=OD&Data=22%2F11%2F2022&txApelido=Capit%C3%A3o+Alberto+Neto&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=21%3A16,"Encaminhamento da votação do requerimento de destaque para votação em separado da Emenda de Comissão nº 7 apresentada à Medida Provisória nº 1.132, de 2022, acerca do percentual máximo aplicado para a contratação de operações de crédito com desconto automático em folha de pagamento; sobre alteração da Lei nº 14.431, de 2022 e sobre revogação de dispositivos da Lei nº 8.112, de 1990."
Afonso Florence,PT,BA,154.2022,ORDEM DO DIA,22/11/2022,21h16,DCD23/11/2022 PAG. 169,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=154.2022&nuQuarto=2700229&nuOrador=1&nuInsercao=1&dtHorarioQuarto=21%3A16&sgFaseSessao=OD&Data=22%2F11%2F2022&txApelido=Afonso+Florence&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=21%3A16,"Encaminhamento da votação do requerimento de destaque para votação em separado da Emenda de Comissão nº 7 apresentada à Medida Provisória nº 1.132, de 2022, acerca do percentual máximo aplicado para a contratação de operações de crédito com desconto automático em folha de pagamento; sobre alteração da Lei nº 14.431, de 2022 e sobre revogação de dispositivos da Lei nº 8.112, de 1990."
Tiago Mitraud,NOVO,MG,154.2022,ORDEM DO DIA,22/11/2022,21h12,DCD23/11/2022 PAG. 167,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=154.2022&nuQuarto=2700196&nuOrador=1&nuInsercao=1&dtHorarioQuarto=21%3A12&sgFaseSessao=OD&Data=22%2F11%2F2022&txApelido=Tiago+Mitraud&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=21%3A12,"Orientação de bancada na votação do requerimento de destaque votação em separado da Emenda de Comissão nº 11 apresentada à Medida Provisória nº 1.132, de 2022, acerca do percentual máximo aplicado para a contratação de operações de crédito com desconto automático em folha de pagamento; sobre alteração da Lei nº 14.431, de 2022 e sobre revogação de dispositivos da Lei nº 8.112, de 1990."
Glauber Braga,PSOL,RJ,154.2022,ORDEM DO DIA,22/11/2022,21h12,DCD23/11/2022 PAG. 167,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=154.2022&nuQuarto=2700188&nuOrador=1&nuInsercao=1&dtHorarioQuarto=21%3A12&sgFaseSessao=OD&Data=22%2F11%2F2022&txApelido=Glauber+Braga&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=21%3A12,"Orientação de bancada na votação do requerimento de destaque para votação em separado da Emenda de Comissão nº 11, apresentada à Medida Provisória nº 1.132, de 2022, sobre o percentual máximo aplicado para a contratação de operações de crédito com desconto automático em folha de pagamento; alteração da Lei nº 14.431, de 2022; e revogação de dispositivos da Lei nº 8.112, de 1990."
Afonso Florence,PT,BA,154.2022,ORDEM DO DIA,22/11/2022,21h08,DCD23/11/2022 PAG. 166,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=154.2022&nuQuarto=2700173&nuOrador=1&nuInsercao=1&dtHorarioQuarto=21%3A08&sgFaseSessao=OD&Data=22%2F11%2F2022&txApelido=Afonso+Florence&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=21%3A08,"Orientação de bancada na votação do requerimento de destaque para votação em separado da Emenda de Comissão nº 11, apresentada à Medida Provisória nº 1.132, de 2022, sobre o percentual máximo aplicado para a contratação de operações de crédito com desconto automático em folha de pagamento; alteração da Lei nº 14.431, de 2022; e revogação de dispositivos da Lei nº 8.112, de 1990. Defesa de aprovação da chamada PEC do Bolsa Família."
Capitão Alberto Neto,PL,AM,154.2022,ORDEM DO DIA,22/11/2022,21h04,DCD23/11/2022 PAG. 163,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=154.2022&nuQuarto=2700145&nuOrador=1&nuInsercao=1&dtHorarioQuarto=21%3A04&sgFaseSessao=OD&Data=22%2F11%2F2022&txApelido=Capit%C3%A3o+Alberto+Neto&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=21%3A04,"Encaminhamento da votação do requerimento de destaque para votação em separado da Emenda de Comissão nº 11, apresentada à Medida Provisória nº 1.132, de 2022, sobre o percentual máximo aplicado para a contratação de operações de crédito com desconto automático em folha de pagamento; alteração da Lei nº 14.431, de 2022; e revogação de dispositivos da Lei nº 8.112, de 1990."
Tiago Mitraud,NOVO,MG,154.2022,ORDEM DO DIA,22/11/2022,21h00,DCD23/11/2022 PAG. 163,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=154.2022&nuQuarto=2700143&nuOrador=1&nuInsercao=1&dtHorarioQuarto=21%3A00&sgFaseSessao=OD&Data=22%2F11%2F2022&txApelido=Tiago+Mitraud&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=21%3A00,"Encaminhamento da votação do requerimento de destaque para votação em separado da Emenda de Comissão nº 11, apresentada à Medida Provisória nº 1.132, de 2022, sobre o percentual máximo aplicado para a contratação de operações de crédito com desconto automático em folha de pagamento; alteração da Lei nº 14.431, de 2022; e revogação de dispositivos da Lei nº 8.112, de 1990."
Capitão Alberto Neto,PL,AM,154.2022,ORDEM DO DIA,22/11/2022,20h56,DCD23/11/2022 PAG. 160,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=154.2022&nuQuarto=2700095&nuOrador=1&nuInsercao=1&dtHorarioQuarto=20%3A56&sgFaseSessao=OD&Data=22%2F11%2F2022&txApelido=Capit%C3%A3o+Alberto+Neto&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=20%3A56,"Encaminhamento da votação do requerimento de destaque para votação em separado da Emenda de Comissão nº 8, apresentada à Medida Provisória nº 1.132, de 2022, sobre o percentual máximo aplicado para a contratação de operações de crédito com desconto automático em folha de pagamento; alteração da Lei nº 14.431, de 2022; e revogação de dispositivos da Lei nº 8.112, de 1990."
Afonso Motta,PDT,RS,154.2022,ORDEM DO DIA,22/11/2022,20h56,DCD23/11/2022 PAG. 161,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=154.2022&nuQuarto=2700098&nuOrador=1&nuInsercao=1&dtHorarioQuarto=20%3A56&sgFaseSessao=OD&Data=22%2F11%2F2022&txApelido=Afonso+Motta&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=20%3A56,"Orientação de bancada na votação do requerimento de destaque para votação em separado da Emenda de Comissão nº 8, apresentada à Medida Provisória nº 1.132, de 2022, sobre o percentual máximo aplicado para a contratação de operações de crédito com desconto automático em folha de pagamento; alteração da Lei nº 14.431, de 2022; e revogação de dispositivos da Lei nº 8.112, de 1990."
Afonso Florence,PT,BA,154.2022,ORDEM DO DIA,22/11/2022,20h56,DCD23/11/2022 PAG. 160,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=154.2022&nuQuarto=2700093&nuOrador=1&nuInsercao=1&dtHorarioQuarto=20%3A56&sgFaseSessao=OD&Data=22%2F11%2F2022&txApelido=Afonso+Florence&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=20%3A56,"Encaminhamento da votação do requerimento de destaque para votação em separado da Emenda de Comissão nº 8, apresentada à Medida Provisória nº 1.132, de 2022, sobre o percentual máximo aplicado para a contratação de operações de crédito com desconto automático em folha de pagamento; alteração da Lei nº 14.431, de 2022; e revogação de dispositivos da Lei nº 8.112, de 1990."
