parlamentar,partido,uf_partido,sessao,fase,data,hora,publicacao,link_discurso,sumario,raw_disc
Fernanda Melchionna,PSOL,RS,30.2022.N,ORDEM DO DIA,16/12/2022,12h32,DCN 23/12/2022 PAG. 138,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=30.2022.N&nuQuarto=2746103&nuOrador=1&nuInsercao=1&dtHorarioQuarto=12%3A32&sgFaseSessao=OD&Data=16%2F12%2F2022&txApelido=Fernanda+Melchionna&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=12%3A32,"Orientação de bancada na votação do requerimento de destaque para votação em separado da Emenda nº 1, apresentada ao Projeto de Resolução do Congresso Nacional nº 3, de 2022, sobre a alteração das disposições da Resolução nº 01/2006-CN, com vista à transparência da sistemática de apresentação de emendas de relator-geral e o estabelecimento de critérios de proporcionalidade e impessoalidade na aprovação e execução de tais emendas.","A SRA. FERNANDA MELCHIONNA (PSOL - RS. Para orientar a bancada. Sem revisão da oradora.) - Presidente, primeiramente, é preciso repor a verdade neste debate. Nós não estamos discutindo o fim do orçamento secreto, Senador Marcelo Castro, porque vocês não o permitiram na CMO. Eu, como Deputada do PSOL, tentei acabar com a RP9, e a maioria dos presentes, inclusive o Presidente e o Relator, orientaram o voto ""não"". Nós poderíamos estar discutindo o fim do orçamento secreto, porque uma coisa é emenda de Relator para ajuste, que havia antes, discordando do meu colega Deputado Reginaldo Lopes. Em 2019, essa emenda de Relator ganhou um montante bilionário, que se transformou em elemento de barganha institucionalizado. E eu não vi, naquele momento, a Deputada Bia Kicis reclamar, porque o Presidente dela usava esses recursos para construir uma base alugada, quando nós estávamos lutando contra essa bandalheira. Que bom que agora reclama! Mas reclama só para dividir igualmente o butim. Nós não somos a favor do orçamento secreto. Vamos orientar ""sim"" para tirar o poder da Presidência da Câmara, do Senado e do Relator, mas, absolutamente, isso não resolve o problema, porque nós precisamos acabar com o orçamento secreto."
Fernanda Melchionna,PSOL,RS,30.2022.N,ORDEM DO DIA,16/12/2022,11h24,DCN 23/12/2022 PAG. 123,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=30.2022.N&nuQuarto=2746022&nuOrador=1&nuInsercao=1&dtHorarioQuarto=11%3A24&sgFaseSessao=OD&Data=16%2F12%2F2022&txApelido=Fernanda+Melchionna&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=11%3A24,"Inconstitucionalidade do orçamento secreto. Contrariedade à aprovação do Projeto de Resolução do Congresso Nacional nº 3, de 2022, sobre a alteração das disposições da Resolução nº 01/2006-CN, com vista à transparência da sistemática de apresentação de emendas de relator-geral e o estabelecimento de critérios de proporcionalidade e impessoalidade na aprovação e execução de tais emendas.","A SRA. FERNANDA MELCHIONNA (PSOL - RS. Como Líder. Sem revisão da oradora.) - Presidente, nós estamos numa situação vergonhosa. Eu não pensei que iria concordar com o Senador Renan Calheiros. De fato, nós estamos numa situação vergonhosa, diante da votação de hoje, que é um arremedo de um projeto de resolução que tenta vender à opinião pública uma imagem de transparência, regulamentando, institucionalizando, legalizando e mantendo uma das maiores excrescências da política brasileira, que é o orçamento secreto. Todos sabem, aliás, boa parte do povo brasileiro sabe que este instrumento do orçamento secreto, além de lembrar casos gravíssimos anteriores da história política brasileira, dos ""anões"" do Orçamento, da máfia dos sanguessugas, escândalos de corrupção pesados na história do nosso País, foi institucionalizado pelo Governo Bolsonaro para construir uma base alugada na Câmara dos Deputados. Na campanha eleitoral, o Governo liberou recursos, construiu uma base alugada com os partidos do Centrão e botou dinheiro do orçamento público na lata do lixo ou da corrupção, como no caso do Município do Maranhão em que foram extraídos 500 mil dentes, mas tem 40 mil habitantes; no caso do superfaturamento da CODEVASF; no caso dos 140 milhões para a cidade da mãe de um dos Relatores do Orçamento lá atrás, a fim de beneficiá-la no processo eleitoral; no caso da venda de emendas de Relator noticiada pelo Fantástico , o que ensejou um debate público, embora ainda não a cassação do mandato do Deputado envolvido. Esse orçamento secreto, do qual Bolsonaro tentou se afastar na campanha eleitoral, quando foi ele que pagou e foi amplamente criticado pelo Lula, busca criar um mecanismo de sobrevivência, com este projeto de resolução. Trata-se de um mecanismo de sobrevivência, porque o Supremo está julgando uma ação do PSOL que pede a inconstitucionalidade. O voto da Ministra Rosa Weber é um voto muito duro, na clareza de que esse orçamento é inconstitucional. Mesmo o projeto de resolução foi rechaçado pela Ministra Rosa Weber, dizendo que era a comprovação do delito! Aconteceu um delito nos últimos 4 anos, que foi o fatiamento do recurso público para lambuzar alguns e construir uma base alugada na Câmara dos Deputados. Pois bem, os partidos que orientam a favor dizem que este projeto de resolução dá mais transparência. Que transparência pode ter um orçamento feito ao arrepio da lei, em que parte dele é comandada pelo Presidente da Câmara, tendo mais poderes do que todos os Presidentes da Câmara dos Deputados desde 1985 ou 1988, quando se derrotou a ditadura civil militar, quando se construiu a Nova República e se derrotou a ditadura civil militar? Nenhum Presidente teve tanto poder quanto teve o Presidente da Câmara dos Deputados, o Deputado Arthur Lira, junto com esse mecanismo absurdo do orçamento secreto! Além disso, mantém-se essa figura, dando ao Presidente do Senado e ao Presidente da Câmara uma fatia, uma ""boquinha"" do bolo, no sentido de um percentual de livre escolha, para construir como quiser seu poder dentro da Câmara, suas reeleições ou projetos dos partidos da base que o sustentam. Quanto ao Relator, é da mesma maneira: não é um ajuste. ""Faltaram recursos para a saúde, teremos que..."" Não! É de livre nomeação e de escolha aqui! O mesmo acontece com todas as bancadas parlamentares, todas, conforme seu tamanho, quando se confere a ideia de bancadas de primeiro e de segundo escalões, o que, para nós, não importa, porque a ideia de divisão igualitária é também errada. Nós queríamos todos os recursos nas universidades, no sistema público, na saúde, de forma republicana! Portanto, não se trata de dividir igualmente, mas, sim, de reconhecer que vai haver uma figura do Líder, que vai ficar sentadinho nas bancadas dizendo: ""Este aqui vota comigo. A bancada me elegeu Líder de tal partido, então vou dar 20 milhões. Este aqui, não! Vou dar 10 mil"" . Mas o que é isso?! A Câmara toda vai virar um balcão de negócios nas Lideranças, nas Presidências da Câmara, além do Senado, com uma roupagem para tentar enganar o Supremo Tribunal Federal, ou pior, a sociedade que acompanha atenta este que é o maior escândalo de corrupção que se busca salvar com este projeto de resolução. Não será com a nossa digital! Não será com o nosso voto! Não será com o nosso apoio! Aliás, será com a nossa denúncia permanente, torcendo para que o Supremo nos dê razão na segunda-feira."
Fernanda Melchionna,PSOL,RS,30.2022.N,ORDEM DO DIA,16/12/2022,11h12,DCN 23/12/2022 PAG. 120,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=30.2022.N&nuQuarto=2745967&nuOrador=1&nuInsercao=1&dtHorarioQuarto=11%3A12&sgFaseSessao=OD&Data=16%2F12%2F2022&txApelido=Fernanda+Melchionna&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=11%3A12,"Orientação de bancada na votação do substitutivo oferecido ao Projeto de Resolução do Congresso Nacional nº 3, de 2022, sobre a alteração das disposições da Resolução nº 01/2006-CN, com vista à transparência da sistemática de apresentação de emendas de relator-geral e o estabelecimento de critérios de proporcionalidade e impessoalidade na aprovação e execução de tais emendas.","A SRA. FERNANDA MELCHIONNA (PSOL - RS. Para orientar a bancada. Sem revisão da oradora.) - A orientação do PSOL é ""não"". Este projeto não traz mais transparência nem o princípio republicano. Trata-se de criar uma figura de líderes partidários, que já existem e que vão ficar discutindo, conforme a proporcionalidade das bancadas, os valores bilionários de uma emenda de Relator. O Presidente da Câmara, o Presidente do Senado e o Relator terão recursos a valer, sem nenhum critério de interesse público, no sentido do Orçamento Geral. Aqui se tem um arremedo para se tentar dar algum sentido de transparência depois do questionamento brutal que a sociedade faz deste mecanismo de ""toma lá, dá cá"", de barganha política, um dos maiores escândalos de corrupção da história recente legalizado pelo Governo Bolsonaro e que agora, a partir da nossa provocação ao Supremo Tribunal Federal, busca-se fazer uma resolução que, desculpe, Senador, está longe de dar transparência. Apenas confirma o instrumento gravíssimo de barganha que é o orçamento secreto. O PSOL orienta ""não""."
Fernanda Melchionna,PSOL,RS,30.2022.N,ORDEM DO DIA,16/12/2022,11h04,DCN 23/12/2022 PAG. 117,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=30.2022.N&nuQuarto=2745931&nuOrador=1&nuInsercao=1&dtHorarioQuarto=11%3A04&sgFaseSessao=OD&Data=16%2F12%2F2022&txApelido=Fernanda+Melchionna&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=11%3A04,"Defesa de adiamento da votação do Projeto de Resolução do Congresso Nacional nº 3, de 2022, sobre a alteração de disposições da Resolução nº 01/2006-CN, com vista à transparência da sistemática de apresentação de emendas de relator-geral, e o estabelecimento de critérios de proporcionalidade e impessoalidade na aprovação e execução de tais emendas.","A SRA. FERNANDA MELCHIONNA (PSOL - RS. Pela ordem. Sem revisão da oradora.) - Obrigada, Presidente. Eu vou seguir o Senador Esperidião Amin, mas com outra preocupação, além do Veto 37, no nosso caso, que é a própria votação desse projeto de resolução. Eu sei que o PSOL fez ontem uma questão de ordem, e o senhor a indeferiu. Então, eu vou apelar para as causas políticas e para as razões de bom senso. Neste momento está havendo a votação no Supremo Tribunal Federal sobre a constitucionalidade ou a inconstitucionalidade do orçamento secreto. Nós torcemos, até porque provocamos o Supremo Tribunal Federal, para que o Supremo mantenha o voto da Ministra Rosa Weber e declare a inconstitucionalidade da RP9, o orçamento secreto. Pois bem, o julgamento foi suspenso, e faltam dois Ministros do Supremo Tribunal Federal votarem, o Ministro Gilmar Mendes e o Ministro Lewandowski, um julgamento que se encerra na segunda-feira. Então, não nos parece razoável manter a votação do projeto de resolução. E aí não se trata de uma questão de ordem, mas estamos fazendo um apelo político para que o conjunto da Câmara e do Senado postergue a votação, já que teremos outra sessão do Congresso Nacional para votar o Orçamento, para votar o PLN 21 e para votar os PLNs nos quais tivemos desacordo ontem e foram para a lista que será votada posteriormente, e possamos hoje aproveitar e derrubar o Veto 55, que é justamente um apelo quase unânime da Câmara e do Senado. Diante da ausência de quórum no Senado Federal e do julgamento do Supremo Tribunal Federal, que segue em curso, temos razões para o bom senso primar e se postergar essa votação do projeto de resolução."
Fernanda Melchionna,PSOL,RS,30.2022.N,ORDEM DO DIA,16/12/2022,10h48,DCN 23/12/2022 PAG. 114,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=30.2022.N&nuQuarto=2745915&nuOrador=1&nuInsercao=1&dtHorarioQuarto=10%3A48&sgFaseSessao=OD&Data=16%2F12%2F2022&txApelido=Fernanda+Melchionna&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=10%3A48,"Pedido à Presidência de inclusão na pauta do Projeto de Lei do Congresso Nacional nº 21, de 2022, sobre a abertura ao Orçamento Fiscal e ao da Seguridade Social da União, em favor dos Ministérios da Infraestrutura e da Cidadania, de crédito especial no valor de R$ 13.825.000,00, para os fins especificados.","A SRA. FERNANDA MELCHIONNA (PSOL - RS. Pela ordem. Sem revisão da oradora.) - Primeiro, quero cumprimentar V.Exa. Uma votação tão polêmica como esta é muito importante que seja nominal. Evidentemente, numa sessão na sexta-feira, sendo virtual, a questão da votação nominal era um dos pleitos do PSOL. Não resolve, porque nós queremos derrotar este projeto de resolução, mas aí vamos a voto. Presidente, eu queria lhe trazer uma questão sobre um projeto de lei do Congresso Nacional que estava previsto para terça-feira. Como a CMO ficou para momento posterior à votação do Congresso Nacional, nós temos uma enorme preocupação, que é o PLN 21/22. Sem a aprovação dele, nós não garantiremos a Lei Paulo Gustavo ainda este ano. E, como foi antecipada a sessão do Congresso, eu gostaria de pedir a V.Exa. que houvesse articulação com os Líderes do Governo para trazer para a sessão de hoje o PLN 21."
Fernanda Melchionna,PSOL,RS,180.2022,ORDEM DO DIA,15/12/2022,19h56,DCD16/12/2022 PAG. 127,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=180.2022&nuQuarto=2747025&nuOrador=1&nuInsercao=1&dtHorarioQuarto=19%3A56&sgFaseSessao=OD&Data=15%2F12%2F2022&txApelido=Fernanda+Melchionna&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=19%3A56,"Inconformismo com a não votação pela Casa da Proposta de Emenda à Constituição nº 32, de 2022, sobre a alteração do Ato das Disposições Constitucionais Transitórias, com vista à implementação do Programa Bolsa Família e à definição das regras de transição da Presidência da República aplicáveis à Lei Orçamentária de 2023.","A SRA. FERNANDA MELCHIONNA (PSOL - RS. Como Líder. Sem revisão da oradora.) - Presidente Peternelli, em nome do PSOL, quero dizer que o primeiro registro é o da frustração. E não se trata de uma frustração nossa, individual; é a frustração de milhões de brasileiros, que, de fato, não devem entender por que a Câmara dos Deputados não votou ainda a PEC da Transição. O que nós vimos nos últimos dias foi uma extrema-direita que quer obstruir o País, Deputada Vivi Reis, fazendo críticas histriônicas. Aqueles que apoiam os golpistas que estão trancando rodovias e que vão pedir ditadura em frente aos quartéis vêm aqui criticar a PEC, sendo que o candidato a Presidente deles prometeu auxílio de 600 reais. É claro que sabíamos que isso era demagogia, porque esse valor não constava do Orçamento de 2023. Mas, mesmo sendo oposição e sabendo que era uma medida eleitoreira, quando o Bolsonaro mandou o pedido para aumentar o Auxílio Brasil para 600 reais, o PSOL foi um dos primeiros partidos a declarar apoio à medida, porque, mesmo sabendo do eleitoralismo, nós não nos furtaríamos de votar algo que beneficiava o povo brasileiro. Nós que vivemos o momento mais grave da pandemia e derrotamos o Governo Bolsonaro, garantindo um auxílio de 600 reais e um duplo auxílio, por meio de numa emenda da bancada do PSOL, para mulheres chefes de família, sabemos que quem tem fome tem pressa. E, quando o Bolsonaro mandou o Orçamento, nós alertamos o povo brasileiro: ""Não está previsto no Orçamento de 2023. Em 2023 acabará o Auxílio Brasil de 600 reais"". Ele prometeu isso, na televisão. Pois a base dele agora obstrui a PEC da Transição na Câmara dos Deputados. Nós temos os neoliberais de plantão. Basta falarmos em direitos para o povo, e os cabelos dos lambe-botas da Faria Lima ficam arrepiados. Existem aqueles que adoram puxar o saco dos parasitas do sistema financeiro, mas, quando queremos debater direitos para o povo, sempre votam contra. Tivemos o exemplo dos que votaram conta o piso salarial da enfermagem. Mas nós temos também aqueles que querem fazer chantagem com a votação de uma medida tão importante para o povo brasileiro: espaço em Governo, discussão de orçamento secreto, discussão de matérias que lamentavelmente nada têm a ver com a necessidade da ampla maioria dos trabalhadores e das trabalhadoras. Nós sabemos que o julgamento do orçamento secreto no Supremo seguirá na segunda-feira. E nós temos muito orgulho, como bancada, de ter provocado essa decisão do Supremo Tribunal Federal, porque não é aceitável termos um orçamento paralelo, não é aceitável termos um orçamento que controla uma base parlamentar, ao arrepio da impessoalidade e da transparência do uso dos recursos públicos. Infelizmente, isso teve impacto na eleição em muitos Estados e em casos de corrupção, como naquela cidade do Maranhão de 40 mil habitantes em que foram arrancados 540 mil dentes da população! Tudo com dinheiro do orçamento secreto, sem contar os escândalos da CODEVASF. Nós esperamos — e vamos torcer ainda — que o Supremo Tribunal Federal, na sexta-feira, declare a inconstitucionalidade do orçamento secreto e desse arremedo de projeto de resolução que tenta manter essa imoralidade, transformando-a numa distribuição para as bancadas parlamentares, criando a figura do superlíder, que vai ficar negociando com a sua bancada para onde vai mandar os recursos, além de destinar recursos para o Presidente da Câmara, do Senado e para o Relator. De qualquer maneira, nós sabemos que é fundamental alterar a correlação de forças no Brasil, porque mesmo a PEC da Transição é absolutamente insuficiente para revogar o teto de gasto e retomar o patamar de investimento de que o Brasil precisa para enfrentar a dívida pública, que consome 2 trilhões de reais do povo brasileiro. Mas, mesmo sabendo da insuficiência, ela é urgente, é emergente, é necessária.  São 20 milhões de brasileiros e brasileiras que precisam desse recurso e que não sabem como vai ficar janeiro nem fevereiro, porque, infelizmente, a Câmara tem sido morosa. Lamentamos que não tenha sido votada hoje a PEC da Transição. Deputada Vivi Reis, é óbvio que nos cabe alterar a correlação embaixo, para fazer a luta política. É preciso alterar a correlação de forças, que ainda é desfavorável para os trabalhadores e para a juventude. O primeiro passo foi dado, com a derrota do Bolsonaro e a eleição do Lula, para que tenhamos liberdades democráticas para poder lutar, e para lutar em melhores condições. Mas, quando vemos a morosidade da Câmara dos Deputados para votar coisas a favor do povo brasileiro, sabemos que a nossa tarefa segue sendo histórica."
Fernanda Melchionna,PSOL,RS,180.2022,ORDEM DO DIA,15/12/2022,19h40,DCD16/12/2022 PAG. 122,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=180.2022&nuQuarto=2747011&nuOrador=1&nuInsercao=1&dtHorarioQuarto=19%3A40&sgFaseSessao=OD&Data=15%2F12%2F2022&txApelido=Fernanda+Melchionna&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=19%3A40,"Orientação de bancada na votação do Projeto de Lei nº 2.497, de 2019, sobre alteração da Lei nº 11.959, de 2009, para inclusão nas competências do poder público as ações de repovoamento com alevinos nas águas interiores e continentais.","A SRA. FERNANDA MELCHIONNA (PSOL - RS. Pela ordem. Sem revisão da oradora.) - Como as nossas duas emendas não foram acatadas, embora saibamos que haja mérito quanto ao repovoamento dos rios, se não for uma atividade que tenha uma fiscalização e um controle por parte dos órgãos, seja pelo Ministério do Meio Ambiente — como nós propusemos em uma das emendas —, seja pela instituição de um conselho das atividades de acompanhamento da fauna aquática, isso pode, inclusive, impactar negativamente o meio ambiente tanto para a atividade pesqueira quanto para a biodiversidade aquática. As nossas emendas foram apresentadas justamente no sentido de garantir que a ideia original e que o repovoamento fossem uma atividade combinada com as necessidades ambientais e também com a atividade pesqueira. Como elas não foram incorporadas, a orientação do PSOL é ""não""."
Fernanda Melchionna,PSOL,RS,180.2022,ORDEM DO DIA,15/12/2022,19h32,DCD16/12/2022 PAG. 117,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=180.2022&nuQuarto=2746995&nuOrador=1&nuInsercao=1&dtHorarioQuarto=19%3A32&sgFaseSessao=OD&Data=15%2F12%2F2022&txApelido=Fernanda+Melchionna&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=19%3A32,"Protesto contra o adiamento da votação da Proposta de Emenda à Constituição nº 32, de 2022, sobre alteração do Ato das Disposições Constitucionais Transitórias, para permissão da implementação do Programa Bolsa Família e definição de regras para a transição da Presidência da República aplicáveis à Lei Orçamentária de 2023 (apensada à PEC nº 24, de 2019). Regozijo com a aprovação do Projeto de Resolução nº 33, de 2022, sobre o acréscimo dos §§ 6º-A e 6º-B ao art. 4º do Regimento Interno da Câmara dos Deputados, para disciplinamento da posse de parlamentar por meio de videoconferência no caso de licença-gestante e em outros casos especificados. Cumprimentos à Deputada Talíria Petrone, grávida de seu segundo filho.","A SRA. FERNANDA MELCHIONNA (PSOL - RS. Pela ordem. Sem revisão da oradora.) - Quero só apresentar um comentário nosso, do PSOL. Lamentamos que não tenha começado hoje a votação da PEC da Transição. Acho que todos aguardávamos a votação dessa PEC nesta semana, porque essa matéria é importante para o Brasil. Estamos falando de recursos para o Bolsa Família e de um orçamento ainda insuficiente para o tamanho do Brasil, mas necessário. Sabemos que o investimento vai ficar na marca do pior investimento da história, de 2019, mesmo com a PEC aprovada. Não aprovar essa PEC significa inviabilizar um programa social importantíssimo. Precisamos garantir aqui a sua aprovação. Com desvinculação de qualquer outro debate, nós achamos que é fundamental que a Câmara cumpra sua função e aprove o texto que veio do Senado. Faço esse registro porque todos viemos com essa expectativa, e lamentavelmente, mais uma vez, ela foi frustrada nesta semana. Quero mencionar novamente o Projeto de Resolução nº 33, de 2022. Homenageio a Deputada Talíria Petrone. A Deputada estará em licença-maternidade em janeiro, quando terá vindo o seu segundo filho, com muita saúde, com muita energia, e ela vai poder tomar posse. Precisamos... (Desligamento automático do microfone.)"
Fernanda Melchionna,PSOL,RS,180.2022,ORDEM DO DIA,15/12/2022,19h24,DCD16/12/2022 PAG. 115,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=180.2022&nuQuarto=2746983&nuOrador=1&nuInsercao=1&dtHorarioQuarto=19%3A24&sgFaseSessao=OD&Data=15%2F12%2F2022&txApelido=Fernanda+Melchionna&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=19%3A24,"Agradecimentos pela aprovação do Projeto de Resolução da Câmara dos Deputados nº 33, de 2022, sobre acréscimo dos §§ 6º-A e 6º-B ao art. 4º do Regimento Interno da Casa, para disciplinamento da posse de parlamentar por meio de videoconferência no caso de licença-gestante e em outros especificados.","A SRA. FERNANDA MELCHIONNA (PSOL - RS. Pela ordem. Sem revisão da oradora.) - Presidente General Peternelli, primeiro quero cumprimentar todos os partidos e agradecer à Relatora, a Deputada Erika Kokay, que aceitou a relatoria hoje. A Câmara deu um passo importante. Esses momentos históricos nós temos que valorizar também. Infelizmente, num espaço como este, ainda não se prezam totalmente os direitos das mulheres. Antes as Parlamentares, no caso, não entravam em licença-maternidade ou ficavam como ausentes. A conquista agora resulta de provocação da Deputada Sâmia Bomfim, por meio de ofício. Agora essas mulheres, no seu legítimo e necessário período de licença-maternidade, vão poder tomar posse por videoconferência, conforme o que estabelece essa resolução da Câmara dos Deputados. Essa provocação de todos nós, Deputada Vivi Reis, garante um avanço na luta das mulheres. O PSOL agradece a aprovação desta matéria."
Fernanda Melchionna,PSOL,RS,180.2022,ORDEM DO DIA,15/12/2022,19h04,DCD16/12/2022 PAG. 107,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=180.2022&nuQuarto=2746940&nuOrador=1&nuInsercao=1&dtHorarioQuarto=19%3A04&sgFaseSessao=OD&Data=15%2F12%2F2022&txApelido=Fernanda+Melchionna&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=19%3A04,"Retificação da orientação de bancada do PSOL na votação do requerimento de destaque supressivo do § 1º, art. 121, do Ato das Disposições Constitucionais Transitórias, incluído pelo art. 1º do substitutivo da Comissão Especial à Proposta de Emenda à Constituição nº 142, de 2015, sobre a inserção do art. 121 ao Ato supracitado para garantia do prazo de vigência adicional aos instrumentos de permissão lotérica.","A SRA. FERNANDA MELCHIONNA (PSOL - RS. Pela ordem. Sem revisão da oradora.) - Presidente, para que fique registrado, peço que conste dos Anais que a bancada do PSOL votou ""sim"". Nós temos a compreensão de que, ao retirar o texto, não se protege os produtos da Caixa Econômica Federal. E nós achamos que esses produtos, evidentemente, até por ser concessão pública às lotéricas, têm que estar obrigatoriamente disponibilizados dentro das lotéricas do Brasil. Por isso, toda a bancada do PSOL votou ""sim"". Portanto, a orientação estava errada."
